,id_stable,Date,ContentClean
517,188395,2021-07-05 11:09:23+00:00,He risked his life helping US troops in Afghanistan before seeking asylum in Iowa. So why is he facing deportation? The rural Iowa town that he's made his home isn’t letting him go without a fight.
518,110571,2021-08-27 02:59:35+00:00,"Sorry, there isn't any safe option for the Aust citizens and PRs in Afghanistan. They will be hunted down and murdered. Also refugee camps are not safe places. It sounds like if the govt would give people in your situation the equivalent of jobseeker you'd manage til you get back"
519,121863,2021-08-24 10:49:02+00:00,"Greece claims to have built a 40 km fence along its border w/Turkey, to deter refugees from entering Europe. Events in Afghanistan have alarmed EU that 2015 refugee crisis will repeat, when million people fled from violence from Middle East & beyond crossed Mediterranean Sea."
520,98588,2021-08-31 18:18:11+00:00,EU to convene forum in September to discuss resettlement of at-risk Afghans
521,752,2022-04-22 13:11:59+00:00,Compared to the limited number of Afghan refugees allowed to escape the invasion and occupation by the Taliban-Haqqani terrorists this is shameful. The Afghan refugees I know are some of our best citizens. Nations should not be restricting Afghan refugee admissions. #Afghanistan
522,201235,2021-06-19 20:34:00+00:00,Evacuation for translators and former collaborators?
523,7028,2022-03-24 12:42:42+00:00,"ISANITY: Now All the Unvetted Afghans, Biden’s Handlers Brought Here, Can’t Be Deported"
524,187280,2021-07-09 02:49:48+00:00,I wish it included evacuating the Afghani interpreters that helped our troops out w/their families to a safe place til they can be vetted to come to OUR COUNTRY
525,117334,2021-08-25 13:03:23+00:00,"More Afghan translators land in Lithuania, operation to wrap up Thursday"
526,170353,2021-08-15 17:44:17+00:00,"People in Afghanistan are like death bodies!!! Counting seconds, specially those who promised and asked serval time for information to be evacuated in save place… We are going to be finished. Its still early to call us for relocation."
527,135888,2021-08-20 13:25:51+00:00,BREAKING: Epping Forest District Council is set to offer two family-sized homes to the Government for the Afghan refugee relocation programme. The homes would be for Locally Employed Staff who worked for the UK and risked their lives alongside British troops in Afghanistan.
528,97319,2021-09-01 03:23:13+00:00,"My husband's terp from Afghanistan is in the U.S. His wife and son had SIV docs, but couldn't get out. We are receiving texts from him and it's heartbreaking. What can we do? Please let me know what we can do!! #wepromised"
529,141203,2021-08-19 11:36:35+00:00,"The Afghan immigrant sexual criminality rate was 8.3 times higher than the EU average in 2017. Official source: Bundeskriminalamt, Statistiches Bundesamt Germany"
530,39214,2021-11-29 00:28:02+00:00,"Get back to me when all of the Afghani ""migrants"" at Fort Dix are vetted, vaxxed and the kids are masked in their little school on base. Until then... :middle_finger:"
531,53449,2021-10-18 09:16:35+00:00,Afghanistan has been repeatedly invaded creating a culture of jihad against the outsider. These guys specifically can be traced back to the cold war. The Soviet invasion led to the rise of the Mujsahideen. Out of these arose the Taliban in the refugee camps in Pakistan. /1
532,108973,2021-08-27 16:27:49+00:00,"Meanwhile, beds, clothes, food and others were prepared inside Afghan Refugee Camp in Germany 2021 |"
533,105818,2021-08-28 17:40:04+00:00,Biden evacuating Cows over US Citizens and SIV's !! Leaves 85 billion dollars worth of high tech weapons but saves cows. #BidenDisaster #BidenIsACoward #AfghanistanCrisis #Afghan #AFghanistan
534,86242,2021-09-06 15:14:16+00:00,A German woman stabbed to death in Berlin and another German man badly injured by an Afghan refugee Europe and especially Ireland needs a points based immigration policy and no more mass unrestricted immigration. We have enough poor without listening to sob stories
535,88561,2021-09-05 00:55:10+00:00,Biden intentionally chose a withdrawal plan and schedule that was almost certain to leave behind tens of thousands of Afghans who risked their lives to help us and dual US-Afghan citizens. Every step of that refugee process has failed. This isn't an honest mistake.
536,76804,2021-09-13 21:20:34+00:00,"U.S. has flagged 44 Afghan evacuees as potential national security risks over the past two weeks, vetting reports show - The Washington Post so some refugees were high risk, some had measles but it’s ok right?"
537,79386,2021-09-10 19:19:59+00:00,"We are fine tuning the Community Sponsorship model to resettle refugees, building teams & seeking support for resettlement of SIVs who have been fortunate to get out of Afghanistan, as well as other refugees. Donate #crypto via our page:"
538,53958,2021-10-16 12:07:23+00:00,"1A, 1B not all vaccinated Hollowing out the public service Destroying (almost) the NDIS Israeli embassy Submarines China Julian Assange Afghanistan (way too slow) refugees and asylum seekers International students Not clawing back Jobkeeper NSW outbreak to Vic, NZ, ACT."
539,71097,2021-09-18 04:01:13+00:00,"Oh i see well, that's why they fled with guns from afghanistan and abode as asylum seeker in Pakistan."
540,130519,2021-08-21 19:10:26+00:00,"There are 1 lakh AC tents lying vacant in Maka Medina (Saudi Arabia) which can house 1 million Afghan refugees. But Saudi Arabia did not offer asylum to even one Afghan citizen.. Not even any comforting gesture of sympathy, support, allegiance, brotherhood, etc.."
541,494,2022-04-24 00:34:26+00:00,"Yes, Ann Linde, Please please use your influence in government to make sure Hazaran asylum seekers are not sent back to Afghanistan!"
542,175671,2021-08-13 01:31:50+00:00,"I agree, but the abandonment of translators and Afghan support staff is a national disgrace. Incredible how ""shocked"" people are acting."
543,186712,2021-07-10 04:18:09+00:00,The Afghan Army has allowed the Taliban to seize left behind American artillery & guns & vehicles . They are f_cking useless Thousands of them have defected . They will all be heading for Europe They should not be rewarded with Asylum for defecting
544,99443,2021-08-31 13:17:00+00:00,"Everyone should quickly learn the immigration status ‘Humanitarian Parole’ Then, everyone should understand the challenges this is about to cause because the US Government completely screwed over Afghans. #AfghanistanDisaster #AfghanRefugees #welcomehome"
545,109218,2021-08-27 15:14:00+00:00,#AfghanSikhs and #AfghanHindus UK government must: 1. Issue full refugee status to all Afghan #Sikhs and #Hindus who arrive in UK 2. Resettle their families no matter where they approach a British diplomatic mission 3. Give them work permission straightaway #Afghanistan
546,196779,2021-03-16 18:27:33+00:00,"Humbled and honoured to join refugee women activists, advocates & govt leaders from Afghanistan, Mali, Rwanda & Syria to discuss what hampers women’s access to #humanitarian services & what we must do to fix now! #NoExcuses #CSW65"
547,131085,2021-08-21 16:15:34+00:00,"'Following the Taliban takeover of #Afghanistan and a possible wave of migrants fleeing the country, Swedish prime minister Stefan Lofven has vowed there will be no repeat of the 2015 migrant crisis.'"
548,144046,2021-08-18 21:41:06+00:00,And on QT Cleverly would not confirm that no asylum seekers would be sent back to Afghanistan
549,136394,2021-08-20 11:06:12+00:00,Newcastle is a safe and welcoming city and is proud to be a City of Sanctuary. We have worked tirelessly to support Afghan residents already living in our communities and have offered to support the resettlement of refugees fleeing the Taliban.
550,84462,2021-09-07 19:02:12+00:00,"White House asks Congress to pass emergency funding for disaster aid, Afghan resettlement as well as spending bill to avert shutdown By Jeff Stein"
551,22320,2022-01-28 22:03:01+00:00,"When Danielle Pletka put out a call to her community for help for an Afghan refugee family, this is the response she got. This is what an American welcome looks like."
552,110258,2021-08-27 07:08:02+00:00,"(Dem) NH Rep Chris Pappas led 63 lawmakers, pleading w U.S. Sec of State Antony Blinken: Help LGBTQ Afghans leave their country. They called on U. S. State Dept to extend recently announced refugee admissions program to LGBTQ Afghans."
553,188094,2021-07-06 18:11:44+00:00,Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2
554,106775,2021-08-28 10:35:34+00:00,Unemployment Inflation Women safety Economy Farmer's Foreign policy Social disharmony You r very much concern about Afghanistan did you watch migrant crisis during corona unplanned lock down? ...... Where we r going
555,96306,2021-09-01 14:20:25+00:00,"The Ugly End We All Saw Coming Common sense would tell us, that with the exit that is taking place this fast…there is no way every Afghan refugee could be vetted properly! No “F….ing” way!:angry_face_with_horns:"
556,132698,2021-08-21 05:28:13+00:00,Wait a second - you want me to believe that the president who deliberately sabotaged the US Postal Service also deliberately sabotaged the visa program to get the translators who helped American troops out of Afghanistan and Iraq?
557,73964,2021-09-16 08:50:02+00:00,The #Biden administration began notifying governors and state refugee coordinators across the US about how many #Afghan evacuees from among the first arrivals are to be resettled in their states
558,78842,2021-09-11 07:00:57+00:00,":pencil: :European_Union: vowed to financially help :Afghanistan:’s neighbors to handle refugees fleeing the #taliban regime, while not agreeing on any unified #asylum seekers welcoming procedures. The view of :Netherlands: cartoonist #EU #Afghanistan #Europe #EUCO"
559,150539,2021-08-18 02:54:01+00:00,"Around 100,000 Afghans need to be resettled to USA or elsewhere. USA can't leave them"
560,2583,2022-04-15 08:47:25+00:00,"On the day he said this, the govt announced a plan to deport asylum seekers to Rwanda, while we offer Homes for Ukraine. I support Homes for Ukraine, but there are a lot of wars creating refugees. Can we not see Afghans, Syrians, Yemenis as equally deserving of aid?"
561,160760,2021-08-16 21:55:39+00:00,Would you like to take in a refugee from Afghanistan for few years?
562,156930,2021-08-17 09:23:52+00:00,"I struggle to distinguish ""high risk"" to ""low risk"" Afgan women. I can see that some were living a more public life than others before, but all girls and women in Afghanistan are in danger and granting asylum only to some would be criminal and inhumane."
563,125502,2021-08-23 11:08:29+00:00,This person isn’t eligible for a SIV or any other State Dept relief. He isn’t eligible to leave. There are thousands of thousands of people in this category: endangered by the assistance Afghans provided to the US but ineligible for assistance from the US.
564,182648,2021-07-25 07:09:52+00:00,Protecting Afghans who worked with the international media and fear reprisals from the Taliban. The US press is calling on to assist them in seeking relocation in the United States. European media should do the same
565,64790,2021-09-25 15:52:33+00:00,The FBI is looking into an alleged assault on a female service member at an Afghan refugee camp
566,82754,2021-09-08 17:50:49+00:00,"Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages"
567,109820,2021-08-27 11:38:00+00:00,"Afghanistan-born swimmer Abbas Karimi has sent a ""huge message of hope"" despite missing out on a medal at the #Paralympics the refugee team's chief said Friday #Tokyo2020 #AFPsports"
568,31194,2021-12-25 19:33:12+00:00,Afghan citizens resettlement scheme to open in January Ministers have confirmed the Afghan citizens resettlement scheme (ACRS) will open in January.
569,32834,2021-12-19 12:33:33+00:00,Afghan Taliban leaders appeal for help as migrant crisis looms via The only people in Afghanistan that like the Talibans are other Talibans Leaders could run a war but don't know shit about running a country
570,36110,2021-12-08 12:18:18+00:00,The PM cannot commit to having the Afghan Citizen Resettlement Scheme ready by Xmas #PMQs
571,79907,2021-09-10 12:25:25+00:00,We don't want these Afghanistan refugee terrorists in our state! You are supposed 2 b protecting our security! We demand 2 know where these terrorist will b placed & an exact number of how many!
572,59580,2021-10-03 16:41:29+00:00,"Afghans are walking off all of the military bases they first went to, before being “officially resettled.” DHS predicts upwards of 700 have left. (which really means 7,000 :face_with_rolling_eyes:) It’s starting!! Nobody knows who they are!"
573,6146,2022-03-28 11:36:25+00:00,"It's a danish animated documentary about a gay Afghan refugee who tells the story about him and his family fleeing from Afghanistan, to the director. It's wonderfully animated and both really heartbreaking and heartwarming at the same time. Can highly recommend!"
574,103081,2021-08-30 00:18:55+00:00,Don't want unvetted We don't know who got airlifted Regardless I agree with the neo-conservatives on Afghanistan We shouldn't have left period
575,190178,2021-06-22 23:35:00+00:00,"Congress on Matrix, 6/23/21 (EDT): Newsers 1330: House Republicans on censuring President Biden over immigration enforcement 1500: House members on Afghan special immigrant visa application backlog 1600: House Republicans to introduce border security resolution"
576,50629,2021-10-25 16:00:33+00:00,"On a more positive note, the Minister confirmed that 200 local authorities have now made a commitment to resettle Afghans under the scheme. Whilst this is positive, MPs raised repeated concerns over delays in matching Afghans who have already been evacuated with accommodation."
577,29634,2022-01-03 10:18:04+00:00,She's in a relationship I suspect with a Jewish photographer and she's an Afghan immigrant she currently lives a happily ever after life in Europe :globe_showing_Europe-Africa: :grinning_face_with_sweat:
578,147290,2021-08-18 13:08:11+00:00,"Be it morally, ethically, or practically, there is literally no reason to oppose large scale Afghan refugee resettlement into the United States. Especially NYC. But really, anywhere."
579,88018,2021-09-05 13:09:42+00:00,I hope you will ask tough questions on his plans for ending the war in Afghanistan and why the SIV process was stopped for those who helped Americans.
580,193118,2021-05-30 14:34:20+00:00,:smiling_face_with_smiling_eyes: Afghan refugee found by motorway completes architecture degree
581,131696,2021-08-21 13:10:40+00:00,I would like this to be expanded into Gov...eg: G. Williamson to spend a month in a crowded classroom of 12-14yr olds; D. Raab to spend a month in Afghanistan; L. Truss to spend a month on fishing trawlers; P. Patel to go anonymously to say Syria and try to get refugee status...
582,92318,2021-09-03 06:34:00+00:00,"Hearing a petition against the gathering of #Afghan nationals outside #UNHCR office in Delhi, seeking refugee status, the Delhi High Court has directed respondents to ensure maintenance of #Covid19 protocol in the gathering."
583,1608,2022-04-18 16:35:22+00:00,"HB163, sponsored by and expands Afghan refugee access to driver license exams. She added 3 words to code to make it happen. ""It's about economic independence,"" she says. ""They'll contribute to Utah's society... in every way."" #utpol #Utah"
584,126658,2021-08-23 00:05:33+00:00,These are likely flights to help resettle Afghan refugees
585,15850,2022-02-23 23:09:47+00:00,"Yeah that's what the world needs: failed diplomacy, innocent civilians dead, an economy in ruin, a refugee crisis, and another humanitarian crisis. We're you not paying attention for the past 18 years when the US invaded Iraq and Afghanistan. Then we occupied oil field in Syria?"
586,164136,2021-08-16 15:55:11+00:00,Trudeau says feds trying to resettle Afghans 'quickly' amid reports of chaos on the ground
587,96067,2021-09-01 15:56:09+00:00,The State Department announced a list of 19 cities where Afghan refugees on Special Immigrant Visas can resettle. None of the cities are in Vermont.
588,144849,2021-08-18 19:09:08+00:00,"The vast majority of the 11,790 Afghans who have been resettled in Houston since 2007 have come through Special Immigrant Visas, granted to individuals w/ a proven record of working with Allied forces. Many fear their families back home will pay the price for their service."
589,87106,2021-09-05 23:37:02+00:00,People of color ARE routinely oppressed. Look at the discussion around Afghan asylum seekers right now.
590,8687,2022-03-16 18:05:57+00:00,I’ve been to both Afghanistan & Syria & worked in refugee camps near there. I can tell you all about them. It’s why I also don’t approve of China’s internment camps & human rights abuses because I’ve seen those abuses ruin countries…
591,171012,2021-08-15 15:25:45+00:00,"Yes, we must give preference to Afghanistan for refugee acceptance and meaningful resettlement. Especially for women and children."
592,46848,2021-11-04 18:50:53+00:00,"Also, if they don't pass some sort of Afghan Evacuee Adjustment Act, we're looking at thousands of asylum applications that will need to be filed."
593,178113,2021-08-06 18:00:49+00:00,Biden administration expands resettlement eligibility for Afghans amid Taliban gains
594,91732,2021-09-03 13:51:15+00:00,"Many won't agree with me for saying what many are thinking but wouldn't bcuz don't want to give wrong ""Image"" but I can't help being HONEST!So I say They Aren't Welcome U.S. effort to resettle Afghan refugees faces major hurdles - CBS News via"
595,111372,2021-08-26 21:32:18+00:00,"ICYMI: Twenty years ago a group of Afghan asylum seekers fled the Taliban and found a new life in NZ. As they mark the anniversary of the Tampa incident, those same Afghan Kiwis are watching history repeat."
596,92344,2021-09-03 06:00:00+00:00,People arriving from Afghanistan will need all kinds of support to help them resettle and begin a new journey of recovery The Haringey Afghan Refugee Crisis Appeal is now open for donations Please give generously
597,15478,2022-02-24 23:25:03+00:00,"Yep. Esp. Black, Brown kids- usualy used a cannon fodder. Hello, No child Left Behind, Iraq War, Afghanistan. IN the Iraq war, one of the first casualities was an immigrant Latino from Escanodido, CA."
598,29243,2022-01-05 09:08:32+00:00,Resettlement Of Afghanistan's Ethnic Kazakhs To Kazakhstan Hampered By Taliban Takeover #Ecoinet #Afghanistan
599,15961,2022-02-23 14:35:22+00:00,Afghan evacuees in #EHC Abu Dhabi demands US resettlement after 6 months in limbo as the US mission in Afghanistan ended last August Brynn Larimer discusses further at her latest piece. #Afghanistan #Refugees
600,118976,2021-08-24 23:33:33+00:00,If you're looking for a vetted way to help: Women Globally Working to Protect Afghan Women
601,82723,2021-09-08 18:25:00+00:00,The White House asked Congress to include tens of billions of dollars for Hurricane Ida relief and Afghan resettlement as part of an upcoming continuing resolution to avoid a partial government shutdown on October 1.
602,31694,2021-12-23 15:15:07+00:00,"This festive season, the Trust has made a donation to help work to resettle the Afghan Women Development Team who have arrived in the UK. Find out more on website, which includes information on how you can help. #nffc"
603,159331,2021-08-17 01:34:33+00:00,Are there any hindus left in afghan though :thinking_face: Also caa deadline is over and it's only for citizenship and not for giving refugee. How dumb and vile can you be? :face_vomiting: #TalibanDestroyingAfghanistan #Afghanistan #TalibanTerrorists
604,110882,2021-08-27 00:31:42+00:00,"While House Democrats Press Biden To Raise Refugee Cap, White House Remains Non-Committal (Forbes Breaking News) Jen Psaki responds to questions about Afghanistan during a White House Press Briefing. Stay Connected Forbes on Facebook: …"
605,195953,2021-04-12 00:24:01+00:00,Dutton will try and stop any light shedding on this as he’s a protector of creeps like this while he tortures Afghan asylum seekers.
606,7643,2022-03-21 11:03:33+00:00,#UkrainianREFUGEES Biden Will Travel To Poland Friday Ya Think He Will Offer 1 MILLION UKRAINIAN Refugees Asylum? Like He Did With Afghan Refugees Or Are They NOT His Cup Of Tea''' A Little On The Light Side
607,3741,2022-04-10 05:16:41+00:00,Obviously it is based on Refugee status that's above my paygrade to decide. Currently with the Afghan he's most came during the Taliban take over right now we're trying to find family members of them and bring them here to reconnect. And establish permanent lives here.
608,134303,2021-08-20 19:21:29+00:00,Wandsworth ready to support Afghan refugees - is already in conversations about the support it could provide to those fleeing danger in Afghanistan and is awaiting further details of the Government’s planned resettlement scheme :backhand_index_pointing_down:
609,50394,2021-10-26 01:23:10+00:00,"How can Canada best deliver on its commitment to resettle 40,000 Afghans? “It’s really important that Afghans themselves are part of that conversation,” James Milner tells Read more in this compelling piece in"
610,119241,2021-08-24 22:12:18+00:00,America falls to the Taliban takes in contaminated killers from Afghanistan with No Vetting. #banafganistan it’s a time for the middle class to stop paying Taxes. Time to impeach
611,121749,2021-08-24 11:31:34+00:00,"No they don't realise it. That is why several governments are flying in ""refugees"" from Afghanistan. Without a vetting process. They rolled out the welcome mat for ISIS and the taliban."
612,43777,2021-11-16 00:45:00+00:00,The effort is a small piece of the work to resettle tens of thousands of evacuees who were airlifted out of Kabul and taken to military bases in the U.S.
613,134034,2021-08-20 20:21:41+00:00,"Afghan Allies have begun arriving at Fort Lee, Virginia. To help their resettlement efforts, there are a lot of opportunities here:"
614,10533,2022-03-10 12:00:09+00:00,"It was a pleasure to welcome refugee families from Afghanistan, Syria, and Sudan. Around 230 people visited us in late Feb to connect with others, have some fun and meet some of our animal residents. We worked with Bristol-based charity to organise these visits."
615,25769,2022-01-15 16:57:55+00:00,"Unfortunately, another Afghan refugee committed suicide in Pekan Baru, Indonesia, as if Indonesia had become a refugee slaughterhouse, and wake up #HelpRefugees_Indonesia"
616,29849,2022-01-02 09:20:57+00:00,Elite Afghan military pilots resettled in American fear for family
617,66669,2021-09-23 11:29:47+00:00,"Foreign minister urges US, NATO to take up major responsibility for resolving issue of Afghan refugee #StandUpForAfghanistan"
618,63173,2021-09-28 12:08:41+00:00,"If you want to do something to help, please consider donating to who are working to provide resettlement assistance to 150 Afghan refugees. We can’t change the whole world but we can change their world."
619,105212,2021-08-28 22:55:50+00:00,"this is amazingly wonderful. funny, isn't that about the total # of Americans our military have evacuated? It's around 5K....and around ONE HUNDRED THOUSAND unvetted Afghani..... Glen Beck wins."
620,119623,2021-08-24 20:42:38+00:00,"Um, well seeing as how we spilled blood and treasure as part of the effort, yeah, we do. Plus we were trying to get our Afghan translators and others out. So we weren't totally gone. Have a nice day!"
621,153303,2021-08-17 18:27:45+00:00,"NSA Sullivan addresses concerns over pace, timing of evacuations. ""We did dramatically accelerate the SIV process,"" but Afghan government ""made a passionate case that we should not conduct a mass evacuation lest we trigger a loss of confidence in the government."""
622,153520,2021-08-17 17:56:06+00:00,Entity you support is again tweeting baseless anti-Hindu propaganda. India is the only country offering E-Visa to any Afghan who wants to travel to India. India offered asylum to Sikh-Hindus who want to move to India just like the Canadian govt.
623,9051,2022-03-15 15:48:16+00:00,Andy Vermaut shares:Visiting UN refugee chief assures Afghans of continued support for IDPs: The head of the UN refugee agency has assured the Islamic Emirate of Afghanistan (IEA) of its continued support of Internally Displaced Persons (IDPs)… Thank you
624,97310,2021-09-01 03:29:04+00:00,Sandwich Pop Up at Grazie Grazie and EatWell Restaurants to raise money for Afghan refugee families #dcrestaurants #afghanrefugees
625,99238,2021-08-31 14:29:36+00:00,EU plans €600m package for Afghanistan’s neighbours to avert refugee crisis Thank you EU :European_Union:
626,27086,2022-01-10 15:00:02+00:00,The Afghan refugee crisis is not over. Members of the refugee community in Albania have turned to knitting to help with the trauma. #knitting #yarn #knittingpodcast #knit #knittersoftwitter #yarnbomb
627,1831,2022-04-17 19:44:14+00:00,"Afghans were airlifted out of Kabul by British planes, they are here. Iraqis are one of the largest asylum groups arriving in UK, they are here."
628,61259,2021-09-30 23:05:38+00:00,"Snuck into the government funding bill, or CR, the Democrats are trying to pass unlimited money to random, unscreened, unvetted Afghan nationals. Republicans can't let this happen…..This is not a “clean” government funding bill. —PRES. TRUMP"
629,68759,2021-09-21 12:17:14+00:00,tories have signed a death warrant for Afghanistan translators and their families . was it on purpose . TORIES ARE SO EVIL
630,75745,2021-09-14 17:32:13+00:00,"RT: Blinken admits most Afghans were not vetted before boarding US evacuation planes — Jon Nicosia ( Sep 14, 2021"
631,144025,2021-08-18 21:46:02+00:00,"Disjointed is all, like I can’t imagine the Taliban bursting through the gates of Kabul knowing that you have a sizeable US presence still intact overseeing the evacuation of the folks with SIV’s etc."
632,198102,2021-01-29 12:44:14+00:00,"Ongoing restrictions on travel & mobility limit the ability of #asylum seekers to reach the EU+ & seek international protection. In November, most applicants were from Syria, Afghanistan & Pakistan. :newspaper:PR: :bar_chart:Interactive data:"
633,27703,2022-01-09 20:40:55+00:00,Afghans Refugees in Indonesia are completely exhausted due to long process and waiting for any Resettlement countries to resettle them. Help refugees in Indonesia.
634,45158,2021-11-11 05:32:07+00:00,"I know can be a hellscape sometimes (often?)… But Twitter fam, you have brought tears to my eye this week with your kindness and generosity. With your connections and selflessness. All for an Afghan refugee you don’t know. Thank you. Thank you SO MUCH."
635,63535,2021-09-27 19:34:30+00:00,"Trump Slams Afghan Refugee Plan, Defends Travel Ban:United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States::United_States:"
636,1190,2022-04-20 21:00:56+00:00,"We’re trying to resettle Afghan refugees in Syracuse and all the housing is either shit or it’s expensive. Now, we’ve built _a bit_, but we need to build a lot more and our zoning is near-suburban in many neighborhoods. Also, row-houses are illegal everywhere here. It sucks."
637,15920,2022-02-23 18:30:18+00:00,I was recently quoted by the New York Times in “Afghans Who Bet on Fast Path to the U.S. Are Facing a Closed Door.” “The refugee resettlement program is overwhelmed and lacks resources because of all the cuts the prior administration made.” #MillerMayer
638,47570,2021-11-02 09:27:26+00:00,Each of us has family in Afghanistan facing atrocities. Please help us rescue them. #HazaraRefugees #Resettle_Hazara_refugees_fm_Indonesia #HELPREFUGEESININDONESIA
639,86458,2021-09-06 12:45:45+00:00,There are still many SIV remain in Afghanistan. Do something for them
640,96594,2021-09-01 11:51:29+00:00,"The UN Refugee Agency in Canada works to support refugees, displaced and stateless people around the world. Afghanistan is a major focus at the moment."
641,46187,2021-11-08 07:14:14+00:00,Post Edited: Competition helps Afghan refugee rebuild her business
642,173761,2021-08-14 12:17:46+00:00,"My opinion on Afghanistan: we should do a very *very* thorough investigation into why they couldn't prepare for this in 20 years. If we find it was our mistake or that something can be done, we go back and fix this. Otherwise, we start an international refugee relocation effort."
643,33189,2021-12-18 01:24:30+00:00,"It's been another busy week for Team Rubicon's volunteers. Tornado response, Afghan resettlement, PNW flood recovery. Head to the Forward Watch blog for more info on how we are serving across the country:"
644,196908,2021-03-11 11:41:15+00:00,#Afghan #youths jailed for five years over #Greek #migrant camp fire #Moria #MoriaCamp #RefugeesGr #AWGGreece
645,61177,2021-10-01 00:45:16+00:00,CC - 9/19/21 - Helping Afghans Resettle in MA
646,177959,2021-08-07 08:37:50+00:00,At risk Afghan journalists to be offered UK relocation
647,93891,2021-09-02 13:17:11+00:00,"Turkish FM today on whether 2016 EU-#Turkey refugee deal could be extended to include #Afghans. - it won't work, esp if you're just giving money and expecting us to keep Afghans here. - there are lots of issues to be dealt with, security, how people could be sent back etc"
648,4073,2022-04-08 10:22:30+00:00,Very very upsetting :broken_heart::loudly_crying_face: who's paying money to countries like Pakistan and Iran to do this? Another question is who's not paying enough money to support Afghans? As this is leading to the resettlement delays this thread mentions. Biden thinks you can fight the Taliban alone too:pouting_face:
649,197788,2021-02-10 07:09:20+00:00,#Deportation_Germany! 26 Afghan asylum seekers deported from Germany last night have arrived in Kabul this morning. More details will be following
650,16585,2022-02-21 03:42:27+00:00,"I guess the American right also told those Afghans that they should fly (undercarriage) to the U.S. for a better life. Or the American right who let in 100000 un vetted Afghans on Aeroplanes just to evacuate as many as possible, or maybe the American Right who allow open borders."
651,167746,2021-08-16 04:53:10+00:00,Good news for Afghan SIV applicants. unroll please.
652,51128,2021-10-23 22:16:01+00:00,Unvetted foreign nationals do not belong in our communities. Today I joined to discuss the gut wrenching instances that keep occurring at the hands of unvetted Afghan evacuees. We must pass the SECURE America Act and remove any unvetted evacuees in the U.S.
653,79078,2021-09-11 00:19:46+00:00,"FINALLY - put all the information about Afghanistan on a website! Please share this for American citizens, SIV etc. #ProjectExodus"
654,186174,2021-07-12 15:58:46+00:00,"Being one of the first graduate in the family, I have made my papa proud. Being an Afghan and a refugee I didn’t really expect myself to have made this far. Thank you dad and my family for always pushing me and encouraging me to do better. Love you dad :heart_suit:"
655,104884,2021-08-29 03:11:26+00:00,I understand that Afghan citizens being brought to US have been vetted - they have documents!! Hidden??
656,180027,2021-08-02 12:06:36+00:00,Thousands more Afghans can resettle in U.S. as refugees - State Dept. The only good thing happened out of 850 Billion SQUANDERED in Afghanistan With 850 Billion We could have had everything we ever wanted in Infrastructure including HIGH SPEED trains plying across our country
657,22583,2022-01-27 21:53:05+00:00,Thousands of Afghan evacuees have been welcomed into the U.S. under humanitarian parole. We must provide a pathway for Afghans to become lawful permanent residents so they can integrate and thrive in their new homes! TAKE ACTION: #AfghanAdjustmentAct
658,141728,2021-08-19 09:18:21+00:00,Bespoke resettlement route for Afghan refugees
659,11317,2022-03-08 05:06:09+00:00,"Instead the Afghan Resettlement project is stalled so the Govt is unwilling to commit to more refugees, they are aware that the official system of support is overwhelmed. Thank goodness charities are filling the gap but they need support like an online register of accommodation"
660,98952,2021-08-31 16:13:06+00:00,Residents at care village founded by Jewish war refugee are helping Afghans arriving in city
661,26714,2022-01-11 18:50:26+00:00,Today I shared a moment with an Afghan refugee woman. We don't speak each other's language but we shared our tattoos with each other. #RefugeesWelcome
662,127933,2021-08-22 16:51:44+00:00,They are vetting all the Afghans. Even the CIA is helping.
663,141496,2021-08-19 10:20:02+00:00,"Turkey has a very important role in managing Afghan migrant wave, says EU foreign policy chief Josep Borrell"
664,101557,2021-08-30 19:04:57+00:00,"MPs trying to rescue more than 7,000 people trapped in Afghanistan. This figure dwarfs the 800 to 1,100 Afghans eligible for resettlement defence secretary said would be left behind."
665,106883,2021-08-28 09:12:10+00:00,":police_car_light:New episode alert:police_car_light: With many afghan asylum seekers coming to the UK, and churches wanting to know how to help, the boys talk about their experiences serving Iranian & Afghan asylum seekers"
666,106799,2021-08-28 10:13:32+00:00,Sooooooo agree! Now then talk us through Afghanistan and the long-running refugee crisis. :clown_face:
667,91903,2021-09-03 12:26:47+00:00,Resettlement team aiming to bring Afghan refugees to Manhattan
