,id_stable,Date,ContentClean
350,53449,2021-10-18 09:16:35+00:00,Afghanistan has been repeatedly invaded creating a culture of jihad against the outsider. These guys specifically can be traced back to the cold war. The Soviet invasion led to the rise of the Mujsahideen. Out of these arose the Taliban in the refugee camps in Pakistan. /1
625,177593,2021-08-08 21:04:20+00:00,"Taliban will kill us, warn over 100 former Afghan staff refused UK asylum - The Telegraph"
1022,7441,2022-03-22 09:47:00+00:00,"Breaking ""Over 16,000 #Rohingyas seeking asylum in India"". We don't want in India even one Rohingya, Bangladeshi, Pakistani and Afghani. We want HM to order their deportation without losing a moment. Bharat is not a dharamshala where any Tom, Dick & Harry settle."
71,36252,2021-12-08 04:37:09+00:00,"Family Of Afghan Refugee Shot, Killed In San Francisco Seeks Justice"
393,168316,2021-08-16 01:58:30+00:00,Important call out. What about those stuck in Afghanistan and don’t have the privilege to even seek refuge or asylum? What about them?
124,182930,2021-07-24 08:50:20+00:00,"""While many, though not all, Afghan interpreters qualify for a complicated and years-long process known as the Special Immigrant Visa (SIV), the process was hopelessly backlogged prior to 2016 and has been brought to a grinding halt since."""
1018,159404,2021-08-17 01:21:32+00:00,And for our country as they are importing unvetted Afghan migrants.
128,145141,2021-08-18 18:14:33+00:00,"80,000 unvetted people? Sounds great, even afghan allies and security forces troops routinely betrayed US forces by working with the Taliban and Syrian terror cells. Let's potentially bring a whole bunch of them here. Great fucking idea."
629,19605,2022-02-09 09:00:23+00:00,"If America announces free flight from India to accept the passengers as a refugee of that country, many of the Indians will fled like Afghans."
1051,18464,2022-02-13 22:04:41+00:00,Well that was a thought provoking evening - Great film if you get the chance . Flee review – an Afghan refugee confronts his past in masterly animated documentary | Animation in film | The Guardian #refugee ⁦ ⁦
532,51859,2021-10-22 03:57:26+00:00,"Literally every Afghan refugee has gone through YEARS of vetting and screening. This is hateful, racist nonsense."
1034,7076,2022-03-24 05:40:23+00:00,Afghan refugee influx started much before Taliban phenomenon. Pakistan can do nothing for Afghanistan which has been in turmoil and war for decades. Why blame Pakistan for your own misdeeds? In fact we have suffered because of blood thirsty ethnic Talibans.
1005,12458,2022-03-04 10:05:09+00:00,"Elected officials in San Diego declare support for #Afghan refugee bill Declares March 1st as #AfghanEvac Day to show support for #Afghanistan Adjustment Act “#Congress must pass the AAA” ""If you stand w/ the troops, then you must stand with us on this”"
172,81162,2021-09-09 15:57:52+00:00,"Afghan refugee blocked from flight to US with explosive materials, but no terrorism suspected via This is a clear sign of future terrorism."
6,22174,2022-01-29 16:10:39+00:00,"On February 3, we will discuss the powerful project that Art 4 Humanity has been supporting in Greece since 2020. How #photography has been life-changing for the young #women living in the #refugee camp of Diavata? Join us: #Afghanistan"
1194,117969,2021-08-25 08:22:18+00:00,Thank you to Andy & the team for helping me share our mission of support for the Afghan refugee families. You can listen here at 8:20am #Afghan #AfghanLivesMatter #AfghanistanCrisis #community #mentalhealth #itsoktosay
76,110571,2021-08-27 02:59:35+00:00,"Sorry, there isn't any safe option for the Aust citizens and PRs in Afghanistan. They will be hunted down and murdered. Also refugee camps are not safe places. It sounds like if the govt would give people in your situation the equivalent of jobseeker you'd manage til you get back"
934,70672,2021-09-18 17:45:32+00:00,"You're talking about Trump who: • Surrendered Afghanistan to the Taliban. • Traded 5,000 terrorists for America's surrender. • Gutted and sabotaged America's military advantage. • Gutted America's ability to vet and evacuate allies. • Made a deal with their terrorist leader."
151,186385,2021-07-11 11:29:20+00:00,Central Europe worried about possible migrant rush from Afghan conflict
328,10533,2022-03-10 12:00:09+00:00,"It was a pleasure to welcome refugee families from Afghanistan, Syria, and Sudan. Around 230 people visited us in late Feb to connect with others, have some fun and meet some of our animal residents. We worked with Bristol-based charity to organise these visits."
195,114257,2021-08-26 03:36:17+00:00,Mexico has given asylum to 124 journalists and staff from Afghanistan
626,99945,2021-08-31 08:00:15+00:00,"Time for Europe to step up: today's JHA Council must announce an additional, swift and bespoke EU-wide scheme to resettle at least 30,000 vulnerable Afghan refugees via"
424,188531,2021-07-04 15:01:31+00:00,#France: #Islamic #Migrant Sentenced to 15 Years for #Rape of Young Boy: Lawyer Pleads it's an #Afghan Custom (Video) via
1107,165576,2021-08-16 12:49:15+00:00,"If an Afghani immigrant leaving a war torn nation is in your personal JOB POOL, please get off Twitter immediately and improve your skill set. #stoptellingonyourself"
68,76186,2021-09-14 12:48:50+00:00,"Sec of State Blinken fails to say how many of 60,000 Afghans don't have SIV status"
963,40616,2021-11-25 17:53:21+00:00,"This isn't true, Syria scheme is closed, Afghanistan scheme is not yet up & running. Only legal place you can claim UK asylum is on UK soil. That's what UK law is at moment. Go ask home office for the figures for how many UK asylum claims have been made outside UK & where made."
141,122329,2021-08-24 07:08:15+00:00,"I know the US & EU are going to use the threat of displacement crisis in Afghanistan as an opportunity to further expand & legitimize the externalization of asylum, I’m just saying they shouldn’t."
731,8359,2022-03-17 20:44:24+00:00,"I worked with NGO in afghanistan as interpretor i have all necessary documents for SIV but SIV is so postpond every messages takes 3,4 monts i am not sad that my life is in risk but i am sad that my family is in risk , i am hide away from city and with troubles sad_but_relieved_face_e folded_hands_e "
293,24855,2022-01-19 16:00:24+00:00," airplane_departure_e  airplane_departure_e  airplane_departure_e FLEE, the breathtaking story of a man's journey as a child refugee from Afghanistan, opens this Friday 1/21. Tickets on sale now!"
632,38187,2021-12-02 13:00:00+00:00,"According to the U.N. refugee agency (UNHCR), the real number may be much higher; as of July 2021, Afghans are the second-largest refugee population in the world."
468,58238,2021-10-06 11:55:07+00:00,Afghan refugee becomes the 1st female doctor in her community
804,121593,2021-08-24 12:30:01+00:00,"""There wr cabinet [mtgs] abt this durg the Trump [admin] whr S. Miller wd peddle his racist hysteria abt Iraq&Afghanistan.He&his enablers across [gov] wd undermine any1 who workdon solving the SIV issue by devastating the system"" atthe DHS &the State Dept"
59,188826,2021-07-02 15:59:42+00:00,"""A crucial way for the U.S. to aid key Afghan allies would be through the Special Immigrant Visa program, which allows those who have worked for American forces to claim refugee status. ... there are some 18,000 Afghan SIV applicants, with 9,000 or so just starting the process"""
63,188395,2021-07-05 11:09:23+00:00,He risked his life helping US troops in Afghanistan before seeking asylum in Iowa. So why is he facing deportation? The rural Iowa town that he's made his home isn’t letting him go without a fight.
360,68759,2021-09-21 12:17:14+00:00,tories have signed a death warrant for Afghanistan translators and their families . was it on purpose . TORIES ARE SO EVIL
404,79189,2021-09-10 22:00:21+00:00,Assets at Dyess Air Force Base have been assisting in the humanitarian efforts to help Afghan refugees resettle in the United States. #AbileneTX #DyessAFB #OperationAlliesWelcome #afghans
636,113288,2021-08-26 12:44:04+00:00,"#Canada was one of many countries taking part in the evacuation of people facing Taliban reprisals from #Kabulairport. Over 1,000 refugees are in Canada now. Canada has plans to resettle 20,000 #AfghanRefugees"
200,193642,2021-05-22 20:30:56+00:00,We must not repeat the Vietnam refugee tragedy in Afghanistan
559,184385,2021-07-19 17:33:35+00:00,Make sure your family members are not abducted and maimed by the advancing Taliban! Or is he coming to seek asylum in India? The situation in Afghanistan has become very murky now.
564,145219,2021-08-18 17:59:47+00:00,New UK resettlement scheme for Afghans may be expanded: Home Secretary
15,82738,2021-09-08 18:08:32+00:00,"Fifty Afghan families escaped from Kunduz and reached Quetta, Pakistan A day later, the government of Pakistan's Balochistan Province deported the Afghan refugee's back to Afghanistan DC Quetta is of the view that these Refugees came illegally Humanity is dying here #Afghanistan"
1089,8513,2022-03-17 09:52:09+00:00,"When #Afghanistan fell, I was flooded with memories of covering the war. I was grateful to be part of a project to help resettle one of my dear friends who had helped me with logistics as I reported across the country."
973,76026,2021-09-14 14:46:59+00:00,“How to file for humanitarian parole (admission to the U.S.) for qualifying Afghans”
1025,30954,2021-12-27 18:36:27+00:00,"""By using electronic HR data as provided to the US Govt by companies, and in support of expediting evacuation, current or former Afghan employees will be automatically matched through the Project Rabbit data base and moved to the Chief of Mission (COM) phase of the SIV process."""
986,14492,2022-02-27 12:58:54+00:00,You’ve been precise on pronunciation of Kyiv. Can you now be precise about refugees. It is NOT just a “migration crisis” (R4 BH) It IS more a “refugee crisis”. It’s important to distinguish reason for seeking safety. Same was true for Afghans. #r4today #wato
925,13847,2022-02-28 21:32:40+00:00,"An refugee couple who fled to Cork in Aug following the fall of Kabul have been struggling to open a joint bank account for months now. The banks continue to insist they must produce a marriage cert. No prob, they’ll just nip back to Afghanistan & ask the Taliban for a copy.FFS!"
718,187818,2021-07-08 01:14:59+00:00,We must evacuate the Afghanistan Translators out! We must!
279,162193,2021-08-16 19:37:00+00:00,Commendable Mr Green but which way would you vote if there was a motion in the HofC to allow Afghani asylum seekers into the UK and the whip told you to vote against? Million dollar question…
123,141203,2021-08-19 11:36:35+00:00,"The Afghan immigrant sexual criminality rate was 8.3 times higher than the EU average in 2017. Official source: Bundeskriminalamt, Statistiches Bundesamt Germany"
873,70937,2021-09-18 11:20:11+00:00,Joe Biden Give the Haitian refugees the same dignity and refuge you gave the Afghan refugees. Thousands of Haitian migrants fleeing disaster and unrest seek asylum at Del Rio bridge via
929,176647,2021-08-11 13:31:04+00:00,UK rejects hundreds of former Afghan British Council staff for resettlement #Interpreters via
555,4073,2022-04-08 10:22:30+00:00,Very very upsetting broken_heart_e loudly_crying_face_e who's paying money to countries like Pakistan and Iran to do this? Another question is who's not paying enough money to support Afghans? As this is leading to the resettlement delays this thread mentions. Biden thinks you can fight the Taliban alone too pouting_face_e 
650,155180,2021-08-17 14:02:12+00:00,"In the UK, over 76 Afghans have had their claims for asylum rejected this year alone Additionally, the new Nationality and Borders bill would criminalise many of those seeking asylum"
103,94977,2021-09-01 23:56:28+00:00,"As Biden ends mission in Afghanistan, a refugee backlash looms at home"
477,107341,2021-08-28 02:50:38+00:00,re #Afghanistan #canadavotes : “Indeed. Harper Conservatives rejected refugee claims of 2 out of every 3 Afghan interpreters & support workers back in 2007-11 when we had the chance to do an orderly resettling of people at risk. “ #elxn44
57,3652,2022-04-10 19:15:09+00:00,Adapting to a new school is one of the many obstacles our youngest Afghan clients face in the resettlement process. Hear from IINE-Manchester Managing Director about how the families resettled in New Hampshire are adapting to their new reality.
434,122776,2021-08-24 02:30:36+00:00,You mean the guy who had no plan for the evacuation of Americans from Afghanistan? He definitely doesn't have a plan to vet refugees.
1161,186265,2021-07-12 01:36:52+00:00,"RTStateDept: . mentions that the U.S. will begin relocation flights for Afghanistan SIV applicants and their families who choose to leave. “There is a home for you in the United States if you so choose, and we will stand with you just as you stood …"
886,161717,2021-08-16 20:25:25+00:00,How does one find an Afghan refugee centre or a charity in London?
54,95316,2021-09-01 20:53:41+00:00,"Psaki claims 'no one' is entering US without being vetted: White House press secretary Jen Psaki said Wednesday that ""no one"" is coming into the U.S. without a thorough background check following the evacuation of more than 120,000 people from Afghanistan."
263,6688,2022-03-25 13:34:59+00:00,"There is no race agenda, in terms of refugee policy, just local examples of individual racism. My issue is with people telling me we haven't done enough for Syrians, Afghans and Yemeni's because they're 'not white', without any true understanding of the underlying issues."
589,40352,2021-11-26 04:42:10+00:00,"One of the most powerful photograph from Afghanistan. Sharbat Gula has been given asylum by Italy. By the way, Riyasat-e-Pudina has deported her back to Afghanistan in 2016 and none of the other country of Ummah gave a damn about her. :star-struck:"
1173,191256,2021-06-15 10:56:59+00:00,looks like #Afghan_SIV will lose this fight with the cost of their lives and then being brutally killed and slaughtered no one is listening to them #americans_are_not_this_stone_hearted ppl
786,156930,2021-08-17 09:23:52+00:00,"I struggle to distinguish ""high risk"" to ""low risk"" Afgan women. I can see that some were living a more public life than others before, but all girls and women in Afghanistan are in danger and granting asylum only to some would be criminal and inhumane."
219,180027,2021-08-02 12:06:36+00:00,Thousands more Afghans can resettle in U.S. as refugees - State Dept. The only good thing happened out of 850 Billion SQUANDERED in Afghanistan With 850 Billion We could have had everything we ever wanted in Infrastructure including HIGH SPEED trains plying across our country
603,190795,2021-06-18 15:48:00+00:00,"Forced displacement at record level, despite COVID shutdowns: #UN Refugee Agency #Afghanistan #ClimateChange #Colombia #Ethiopia #Germany #Mozambique #Pakistan #SouthSudan #Sudan #Syria #Turkey #Uganda #UnHighCommissioner #Venezuela #Yemen"
354,144252,2021-08-18 20:59:30+00:00,Afghanistan has quadrupled its population in a half century. It nearly doubled its population during the American occupation. It's a refugee factory.
1073,133345,2021-08-21 00:19:33+00:00,"From u resettlement countries I just ask to resettle me, I don't ask u other financial or economical support, I will find everything by my own self, I have the ability but I have been stuck here that don't allow to do anything.#ResettleAfghanRefugeesFromIndonesia"
341,42883,2021-11-18 17:08:09+00:00,US considering returning some evacuees who don`t pass vetting process to Afghanistan
1033,102062,2021-08-30 14:56:25+00:00,"Hey I can tell you about an SIV applicant & his family, including a 4 yr old, still trapped in Afghanistan & who need help. I can tell you about a P2 Female journalist trapped & targeted by Taliban who’s father was killed by Taliban while serving alongside US."
186,113468,2021-08-26 11:41:06+00:00,"1/ red_heart_e :U.S._Outlying_Islands: Afghanistan_e we cannot turn away from Afghanistan, even after the military leaves, there will be thousands who need to evacuate, who have been vetted, who have their SIV papers..."
819,15961,2022-02-23 14:35:22+00:00,Afghan evacuees in #EHC Abu Dhabi demands US resettlement after 6 months in limbo as the US mission in Afghanistan ended last August Brynn Larimer discusses further at her latest piece. #Afghanistan #Refugees
1190,159331,2021-08-17 01:34:33+00:00,Are there any hindus left in afghan though thinking_face_e Also caa deadline is over and it's only for citizenship and not for giving refugee. How dumb and vile can you be? face_vomiting_e #TalibanDestroyingAfghanistan #Afghanistan #TalibanTerrorists
171,100186,2021-08-31 04:28:50+00:00,"The fact that they caught this suspected rapist ,, proves that the rhe vetting process functions. Those Americans who are “ stranded “ where not registered as having entered afghanistan and where warned moths ago to leave."
572,177329,2021-08-09 18:23:46+00:00,"I also hope that he would offer 00,000s of Afghans the asylum in his country..."
953,29305,2022-01-05 01:10:01+00:00,Today is the day that you should check out the various resource pages we have on the website: Afghanistan: Immigrant Benefits: Anti-trafficking: DACA:
1113,112488,2021-08-26 16:12:25+00:00,“It’s nice that ⁦ has found a good cause for their struggling #business model.” #refugee #afghanistan #airbnb #tourism #travel
1120,121863,2021-08-24 10:49:02+00:00,"Greece claims to have built a 40 km fence along its border w/Turkey, to deter refugees from entering Europe. Events in Afghanistan have alarmed EU that 2015 refugee crisis will repeat, when million people fled from violence from Middle East & beyond crossed Mediterranean Sea."
1101,6190,2022-03-28 02:23:21+00:00,"#Oscars2022 | #Encanto defeated a diverse field — Afghan refugee documentary Flee, Pixar's Italy-set coming-of-age tale Luca, futuristic family comedy The Mitchells vs. the Machines, and Disney's fantasy adventure Raya and the Last Dragon"
1155,159414,2021-08-17 01:17:59+00:00,"If he will resettle Afghan women and children in the US, and what he regrets most about pulling out of Afghanistan. How is this admin going to decisively fight disinformation? We cannot last for long without even agreeing on settled facts."
1145,124482,2021-08-23 16:48:43+00:00,I think you know I’m not referring to all Afghans but our allies; translators and their families etc.
677,94780,2021-09-02 01:07:21+00:00,"“To keep our promises to our Afghan allies, the Biden Administration or Congress must make it easier for Afghans to apply for humanitarian parole.” Great piece by ⁦"
313,140868,2021-08-19 12:55:42+00:00,“Afghan asylum seekers – as well as those directly resettled from Afghanistan or elsewhere in the region – should be granted a secure refugee status and an opportunity to rebuild their lives.”
167,6146,2022-03-28 11:36:25+00:00,"It's a danish animated documentary about a gay Afghan refugee who tells the story about him and his family fleeing from Afghanistan, to the director. It's wonderfully animated and both really heartbreaking and heartwarming at the same time. Can highly recommend!"
926,195999,2021-04-10 16:53:03+00:00,"Hope Congress and the Administration move to expand visa, asylum and/or refugee programs for Afghans..."
169,148929,2021-08-18 08:45:25+00:00,Akshay Kumar getting ready to play the role of Afghan Refugee
1084,9587,2022-03-13 20:26:32+00:00,Home Secretary Priti Patel should be sacked for her ‘utterly shameful’ response to the Ukraine refugee crisis. Has she learnt nothing after Afghanistan?
1151,114708,2021-08-26 00:41:37+00:00,"From mattresses to halal food, U.S. refugee groups race to aid arriving Afghans via"
451,25034,2022-01-18 20:01:44+00:00,#School is back in session for the Afghan evacuees temporarily staying in #Qatar. Spirit of America provided educational supplies and furnishings for the community center to ensure that the children could go #BackToSchool while they await resettlement. #Afghanistan #education
961,161600,2021-08-16 20:37:00+00:00,Didn't address the issue of the thousands of Afghans who helped our military being left behind and killed for their involvement...what about them what happens to them when we fly off? Because that SIV program that's been in the works for months ain't quick enough.
515,14700,2022-02-26 23:39:44+00:00,"Talked to a neighbor who's an Afghan refugee, he told me the racist ""warnings"" about Chicago he got from soldiers/CBP at their initial resettlement camp. These ideas are violence, it all connects"
288,50629,2021-10-25 16:00:33+00:00,"On a more positive note, the Minister confirmed that 200 local authorities have now made a commitment to resettle Afghans under the scheme. Whilst this is positive, MPs raised repeated concerns over delays in matching Afghans who have already been evacuated with accommodation."
299,19740,2022-02-08 22:04:07+00:00,"The processing hub in Qatar will assist Special Immigrant Visa applicants who are ready to be interviewed by American officials, as well as at-risk Afghans with family members in the U.S. The latter group could be processed through the traditional refugee resettlement program."
474,93036,2021-09-02 20:36:27+00:00,Treat fleeing Afghans as asylum seekers - EU via
61,188394,2021-07-05 11:11:02+00:00,"“The Embassy has seen some media reports regarding closure of #Pakistan Consulate in Mazar-e-Sharif and relocation of its diplomats in #Kabul,” said an official communique released by the consulate. #Pakistan #Afghanistan #FactCheck"
1157,35964,2021-12-08 16:56:40+00:00,"There is a substantial difference between the coverage of the Syrian refugee crisis and the #AfghanistanCrisis, says A lack of public, media, and political attention has meant that Afghans are ""suffering in silence."" #cdnpoli #cdnfp"
740,197583,2021-02-18 21:55:35+00:00,"Early 2016, a lefty grand-aunt of mine asked me to help out a ""syrian refugee"" by hiring him to help me in the garden, which i did because i was a huge shitlib back then. He had no problem admiting he was from afghanistan and that a local lawyer was helping him stay by teaching1/"
756,18615,2022-02-13 04:15:02+00:00,"Afghans have also protested outside a US government representative office at one of the centres in Abu Dhabi, holding banners pleading for freedom and urging the United States to resettle them"
835,182581,2021-07-25 15:34:35+00:00,Considering the amount of ISIS terrorists let back into Canada by Trudeau's Liberals it could be a problem for these people... Federal government says Afghan interpreters' families may be able to resettle in Canada #cdnpoli
464,185048,2021-07-16 01:49:00+00:00,"With Taliban on rampage, US looks to evacuate interpreters, translators from Afghanistan; who said what on troop withdrawal"
391,134034,2021-08-20 20:21:41+00:00,"Afghan Allies have begun arriving at Fort Lee, Virginia. To help their resettlement efforts, there are a lot of opportunities here:"
163,187280,2021-07-09 02:49:48+00:00,I wish it included evacuating the Afghani interpreters that helped our troops out w/their families to a safe place til they can be vetted to come to OUR COUNTRY
414,40877,2021-11-25 09:40:34+00:00,Pakistan Government’s narrative on Afghan Refugee Influx #CRSS #Pakistan
206,165200,2021-08-16 13:41:21+00:00,"A template letter for people to send to their MPs urging the Government to support displaced people in Afghanistan through resettlement. Please feel free to copy, change, or write your own. I will continue working on it today."
802,12350,2022-03-04 17:00:00+00:00,"More than 1,800 Afghan special immigration visa holders have arrived in San Antonio since September 2021. The Center for Refugee Services has coordinated with more than 75 community groups and congregations to outfit their homes with basic necessities."
1010,97189,2021-09-01 05:15:38+00:00,"CLEARLY the Former Guy did NOT want our Afghan allies, translators and friends coming to our Country...so much for ""debts owed; promises kept"" confused_face_e "
1061,34289,2021-12-14 18:57:15+00:00,"Portugal welcomes Afghan refugee musicians, families"
205,184099,2021-07-20 15:57:41+00:00,"Volunteers sought in anticipation of plan to evacuate, resettle Afghan interpreters"
45,196452,2021-03-26 02:11:23+00:00,"Hope his administration stops acting like lost dogs. ""omg, we're in 'power' what do we do 1st? Healthcare? Nah! Immigrant kids in jail/camps? We have em person_shrugging_e . Peace and stability in the middle east? Nah lets bomb Syria, stay in Afghanistan, & not negotiate with Iran."""
693,61259,2021-09-30 23:05:38+00:00,"Snuck into the government funding bill, or CR, the Democrats are trying to pass unlimited money to random, unscreened, unvetted Afghan nationals. Republicans can't let this happen…..This is not a “clean” government funding bill. —PRES. TRUMP"
568,188094,2021-07-06 18:11:44+00:00,Im from the trible area of Pakistan so dont talk about ur indian interest in Afghanistan. Everyone know about it why they invest 3 billion dollars in country whos ppl lived their 3 generations in Pakistan as a refugee and still living. If u ppl are really interested to help..1/2
33,82754,2021-09-08 17:50:49+00:00,"Did you run it upstream with your base as yet? How many Afghans are Clay, Lafayette, Putnam and Volusia counties willing to accept for resettlement? #OrbaRaisedACowardlyGrifter who won’t hold a townhall unless it’s in TheVillages"
785,121092,2021-08-24 14:44:59+00:00,"Then Joe Biden should announce that 58,700 Afghans are going to be resettled in America. That will force the GQP to scream the place down about 58,700 Afghans being settled in America and acknowledge Biden's exit was successful because he got out 58,700."
39,67845,2021-09-22 07:47:53+00:00,Turkey asks world to find solution to 'refugee problem' at UNGA amid Afghan crisis
365,3753,2022-04-10 01:07:08+00:00,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage
659,3195,2022-04-13 16:57:32+00:00,Women from Pakistan & Afghanistan should be granted asylum on arrival as a policy. please help this lady
1059,128136,2021-08-22 15:48:50+00:00,Great info from on Special Immigrant Visas which are being misrepresented by the media. Whom Should We Take from Afghanistan?
52,56086,2021-10-11 06:48:52+00:00,Where went the promise of Afghan citizens resettlement scheme where girls were supposed to bring to safety.
533,159926,2021-08-16 23:46:25+00:00,"NEW Many Afghans are expected to be resettled in the DC area, according to Lutheran Social Services, which has resettlement sites in Fairfax, Va., Dale City, Va., and Hyattsville MD DC / via"
31,63793,2021-09-27 11:18:38+00:00,So my money I gave to the church will help support 300 Afghan refugee families ain't ah bitch I'mma have to find another church home #ADOS
552,30006,2022-01-01 13:39:55+00:00,"Biden Resettles 52K Afghan Refugees In US--With Help Of GOP! The RINOs in the GOP are just as bad as the Democrats Joe Biden resettled more than 52,000 Afghan Refugees across the United States Remember, it is now confirmed: they have not been fully vetted"
844,109214,2021-08-27 15:15:00+00:00,"Our community is lucky to have leaders (and great humans) like -&gt; ""Jim Estill plans to bring 50 Afghan refugee families to Guelph"""
1205,29243,2022-01-05 09:08:32+00:00,Resettlement Of Afghanistan's Ethnic Kazakhs To Kazakhstan Hampered By Taliban Takeover #Ecoinet #Afghanistan
830,158437,2021-08-17 04:20:41+00:00,Just say no to #afghanistan refugees #Refugee We have enough problems. Afghanis could not even fight for their own country! That is bad character. Why should we invite them here where they will use our generous welfare system?
750,102746,2021-08-30 07:14:57+00:00,"The Taliban seem to be recruiting soldiers from the Afghan diaspora and refugee groups in Pakistan, so some people are indeed ""Pakistan (nationality)"", but they are also Afghans."
109,140780,2021-08-19 13:13:30+00:00,AMAZING: Afghanistan Refugee-Turned-Soccer Star And Future Doctor Is The Role Model We All Need
500,21468,2022-02-01 19:36:20+00:00,"Most Afghans came to the U.S. with humantiarian parole, a temporary status with no clear path to permanent residency. Join us in urging Congress to pass the #AfghanAdjustmentAct so all of our new neighbors can have permanent safety! backhand_index_pointing_right_e backhand_index_pointing_right_e backhand_index_pointing_right_e "
752,5759,2022-03-30 04:50:15+00:00,"While #OscarsSlap is a fun topic to discuss, it's a shame that it has distracted from all the other ways #TheOscars were bad. Hosts said animation is 'for kids to enjoy and adults to endure' in a year where one of the nominees was a film about a refugee's escape from Afghanistan."
707,63364,2021-09-28 02:28:38+00:00,"Regarding the Afghan refugees, the stupid idiots put out this stupid hashtag: #WeHaveRoom And now they’re ignoring the sexual assault of one our servicewomen by one of those filthy unvetted refugees."
548,2510,2022-04-15 12:32:21+00:00,"You cannot apply for asylum until you're in the country you're applying for. Ukraine and Afghanistan are separate, specific schemes."
714,185265,2021-07-15 08:41:18+00:00,"Your are living in fools world Tariq if taliban takeover,Pak will get more refugee from Afghanistan it will impact your economy but you will not understand all this you want Taliban to assist in Kashmir,it means your army does not have capacity 2 fight with Indian army face_with_tears_of_joy_e "
231,117954,2021-08-25 08:30:47+00:00,(1)7(8)6(1)// Via How will Europe decide on Afghan refugee policy?
273,47570,2021-11-02 09:27:26+00:00,Each of us has family in Afghanistan facing atrocities. Please help us rescue them. #HazaraRefugees #Resettle_Hazara_refugees_fm_Indonesia #HELPREFUGEESININDONESIA
813,24044,2022-01-23 16:00:01+00:00,"Political figures are calling on Ottawa to do more to bring Afghan refugees into the country. I'll speak to Senator and former justice minister Plus, I'll be joined by an Afghan refugee who is in hiding while waiting for help to get to Canada."
796,152324,2021-08-17 21:05:50+00:00,The United Nations declared yesterday that anyone from Afghanistan is a refugee. When is Ireland releasing the 500 in Direct Provision for years? Surely this is breach of International Law and discrimination? They can't go back to KABUL!
1169,107466,2021-08-28 01:33:58+00:00,"Now that the foreign forces are leaving, the must urgently focus on arranging a humanitarian corridor to help the Afghans with SIV and other visas to leave the country. #Afghanistan"
1102,135888,2021-08-20 13:25:51+00:00,BREAKING: Epping Forest District Council is set to offer two family-sized homes to the Government for the Afghan refugee relocation programme. The homes would be for Locally Employed Staff who worked for the UK and risked their lives alongside British troops in Afghanistan.
1121,112172,2021-08-26 17:36:58+00:00,"We must also be unequivocal in welcoming refugees and asylum-seekers. I will continue to advocate strongly for the ALLIES Act which would authorize an additional 8,000 Afghan Special Immigrant Visas — covering all potentially eligible applicants currently in the pipeline."
134,16193,2022-02-22 14:32:27+00:00,"Afghan Asylum seeker Sammy waited 12 long years to be granted asylum. Here, he shares his story with"
473,178113,2021-08-06 18:00:49+00:00,Biden administration expands resettlement eligibility for Afghans amid Taliban gains
1156,36014,2021-12-08 15:20:12+00:00,"... Many Afghans are at imminent risk and don’t have the luxury of waiting to see if they’ll get a place under the UK’s resettlement scheme, forcing them to hastily flee by boat or on foot..."
493,139561,2021-08-19 17:13:14+00:00,We Afghans Refugees in Indonesia are completely eligible for Resettlement due to insecurities situation in our country. Being 9 years in Indonesia with uncertainty situation is enough therefore we ask Resettlement countries to #ResettleAfghanRefugeesFromIndonesi
723,86458,2021-09-06 12:45:45+00:00,There are still many SIV remain in Afghanistan. Do something for them
952,197788,2021-02-10 07:09:20+00:00,#Deportation_Germany! 26 Afghan asylum seekers deported from Germany last night have arrived in Kabul this morning. More details will be following
535,53596,2021-10-17 18:31:17+00:00,"If the Afghan resettlement Scheme announced by UK government is to save the lives of Vulnerable Afghans who are facing serious security risk, the unnecessary delay to launch the scheme is completely Unacceptable. the trauma is increasing day by day and those at risk are being...."
631,168059,2021-08-16 03:09:54+00:00,What’s disappointing is this Government left those that helped our Defence Force without granting asylum and handed them a death sentence. #Afghanistan
893,125830,2021-08-23 08:43:29+00:00,"Harris laughs at, shuts down questions as she says Afghanistan is her highest priority how can people of other countries be our top priority? American people are low on the list when help is needed and we need to tax you to help pay the bills for refugee's"
541,32655,2021-12-20 01:47:00+00:00,Failure to create safe routes ‘forcing Afghans to make perilous journeys to UK’ | Immigration and asylum
1040,79386,2021-09-10 19:19:59+00:00,"We are fine tuning the Community Sponsorship model to resettle refugees, building teams & seeking support for resettlement of SIVs who have been fortunate to get out of Afghanistan, as well as other refugees. Donate #crypto via our page:"
997,56935,2021-10-09 00:10:30+00:00,Northeast Ohio resettlement agencies asking for donations as they welcome Afghan refugees
35,64869,2021-09-25 13:42:49+00:00,"They are but even think about Jan 6th in the US.. it was pretty bad but it and the current Afghan withdrawl, border migrant crisis and Biden not being the President many had hoped for, it hasn't fallen. We are very lucky I think some times Sam when we see the extremities folded_hands_e "
1094,162911,2021-08-16 18:15:12+00:00, folded_hands_light_skin_tone_e  folded_hands_light_skin_tone_e  folded_hands_light_skin_tone_e #Afghanistan… camera_e Steve McCurry’s 1985 portrait of Afghan refugee Sharbat Gula that had not end up on the cover of the National Geographic #AfghanWomen
379,39214,2021-11-29 00:28:02+00:00,"Get back to me when all of the Afghani ""migrants"" at Fort Dix are vetted, vaxxed and the kids are masked in their little school on base. Until then... middle_finger_e "
